Fecha_hoy,ing_hab,cto_noc,ADR,num_men,num_adu,TREVPEC,count_rows
2022-09-16,3860608.2153779212,3062.0,1210180.3105267363,1090.0,6364.0,1154298.2531228727,828
2022-09-17,3757737.2378066126,3012.0,1145006.621106835,1058.0,6270.0,1075731.9592551917,812
2022-09-18,2310508.7694215593,1922.0,957475.4711356089,724.0,3946.0,921281.4477228627,716
2022-09-19,2700749.7425547196,2158.0,1059627.8676624307,824.0,4440.0,1013321.5398058022,738
2022-09-20,2648285.2730442956,2086.0,1020790.0258701222,818.0,4242.0,997438.4468431589,694
2022-09-21,2630084.4387583816,1976.0,1010747.0210406388,848.0,4042.0,999537.6418178568,686
2022-09-22,2989907.132041138,2240.0,1040091.3792318825,906.0,4616.0,1040768.1042687304,698
2022-09-23,3848517.2942459034,2894.0,1180578.5693193458,1090.0,5946.0,1165307.7037045266,776
2022-09-24,3723521.910035235,2892.0,1143913.112019909,1104.0,5948.0,1114945.5882571235,772
2022-09-25,2954725.157153312,2256.0,994132.2268000453,938.0,4568.0,961299.464785126,676
2022-09-26,3260785.616659964,2330.0,995541.2031286292,1030.0,4722.0,965199.2061398069,668
2022-09-27,3299064.556540532,2228.0,946288.0725302234,952.0,4510.0,890563.9163671565,608
2022-09-28,3379403.0098295435,2122.0,933738.009511409,1040.0,4282.0,874392.2584906679,634
2022-09-29,4599658.677983594,2630.0,1050398.3713600847,1092.0,5302.0,986340.4786461983,666
2022-09-30,4708241.794542167,2932.0,1134736.784157388,1174.0,5862.0,1091925.583552131,690
2022-10-01,5250244.3943437105,3080.0,1230197.562569616,1222.0,6190.0,1191446.845361247,736
2022-10-02,3424587.836682186,2090.0,1124581.3342061623,1200.0,4164.0,1092619.3456199234,680
2022-10-03,3589099.2463300778,2352.0,1074047.6561557876,1190.0,4656.0,1057401.5193769208,686
2022-10-04,3187225.8137635444,2238.0,1062761.6806683566,1138.0,4424.0,1045895.2977484365,680
2022-10-05,2858701.5157149723,2142.0,1018515.7793583443,1104.0,4270.0,1010910.9318607524,666
2022-10-06,2837982.1639768407,2260.0,1000253.8701456788,1158.0,4564.0,991262.588872369,670
2022-10-07,3302897.079248555,2740.0,996226.6556498471,1106.0,5606.0,972926.1211307638,716
2022-10-08,3817606.5393565907,3138.0,1006912.4533512876,1150.0,6468.0,962549.0267786831,718
2022-10-09,3841895.656679185,2718.0,800687.3712901124,830.0,5562.0,757622.7879579683,624
2022-10-10,4007861.810332391,2994.0,877583.7064561433,1076.0,6090.0,839714.4624493538,666
2022-10-11,3649568.3799083186,2696.0,840937.2847244936,1086.0,5480.0,793116.4375362023,642
2022-10-12,3378920.5726584126,2376.0,821759.75306775,1062.0,4856.0,768940.8596592281,628
2022-10-13,3952727.166450747,2842.0,872095.1899471632,1046.0,5814.0,814234.6546135228,652
2022-10-14,4375501.559303929,3160.0,917975.5308230827,1118.0,6526.0,863203.2863820023,664
2022-10-15,4319915.202747759,3106.0,927994.6945261369,1036.0,6372.0,876603.0435203012,670
2022-10-16,3609582.807535818,2534.0,824607.3788232482,912.0,5262.0,791387.0186130541,626
2022-10-17,3913850.3038571696,2714.0,936324.0021645123,968.0,5570.0,916666.6076207572,646
2022-10-18,4008134.9719577977,2820.0,944505.576840528,966.0,5792.0,920146.8914669397,652
2022-10-19,2522227.4884295077,2008.0,911438.9819191501,1004.0,4170.0,888794.9868190179,632
2022-10-20,2871613.453966653,2372.0,893298.66852802,1012.0,4862.0,855789.0495682252,660
2022-10-21,3487966.6860148064,2898.0,973389.7408760963,942.0,5914.0,925488.253681938,666
2022-10-22,3727491.398154338,3086.0,1011447.6979608699,1018.0,6310.0,950295.7353981192,680
2022-10-23,2586909.700540063,2190.0,857658.2415837932,934.0,4516.0,799802.2835549463,600
2022-10-24,2822963.338024314,2404.0,938118.5111555707,1074.0,4932.0,881751.1490448383,656
2022-10-25,2675152.108413996,2256.0,894913.6142328096,1054.0,4620.0,852579.3306398359,642
2022-10-26,2495066.5000430183,2064.0,843901.7270090089,912.0,4220.0,806880.1083406612,616
2022-10-27,2913364.528512734,2374.0,854535.584230398,984.0,4794.0,840668.1263592426,616
2022-10-28,3230660.37721719,2656.0,920377.0475752517,912.0,5360.0,904390.7514699094,654
2022-10-29,3386911.704547278,2826.0,931341.1530020204,918.0,5722.0,926955.6598201457,666
2022-10-30,2626158.1684135543,2230.0,860173.5737084243,804.0,4498.0,863380.4544530133,594
2022-10-31,2735845.1483212975,2486.0,922646.2306684571,872.0,4992.0,913739.9590140405,626
2022-11-01,2886798.202065487,2522.0,942235.3652445022,920.0,5028.0,954965.143149449,656
2022-11-02,2668880.1542674513,2276.0,935854.6855636556,838.0,4524.0,943924.1950925863,666
2022-11-03,3173140.953477676,2498.0,944725.0391955787,890.0,5004.0,941417.458110927,692
2022-11-04,3818009.1205415498,2986.0,1137512.5337582433,940.0,5970.0,1126732.539285439,774
2022-11-05,3992024.379415407,3164.0,1238959.4923535653,958.0,6342.0,1212936.7782224533,820
2022-11-06,3133801.5350979622,2626.0,1038329.6708861508,862.0,5200.0,1051289.3799755753,736
2022-11-07,3201229.601979203,2762.0,998148.9282171137,1028.0,5486.0,1013193.2319320516,728
2022-11-08,3080846.506452625,2650.0,982407.0181001503,1018.0,5288.0,995863.8322573056,732
2022-11-09,3090906.1434113937,2542.0,1000858.7898090791,1076.0,5108.0,1012598.313959197,736
2022-11-10,3480151.0878376276,2778.0,1115085.5825402483,876.0,5572.0,1119674.3993650216,774
2022-11-11,3725701.1647928855,3100.0,1134658.3055728269,788.0,6246.0,1135453.9949657265,772
2022-11-12,3759703.125257231,3016.0,1202214.0302102831,812.0,6074.0,1183778.1793965579,770
2022-11-13,2990924.17417394,2412.0,1086823.5354031783,812.0,4858.0,1067064.228799926,748
2022-11-14,3029981.632418197,2442.0,1063486.4383808905,900.0,4930.0,1034044.2909412397,742
2022-11-15,3037761.3570931144,2484.0,984069.2037763959,942.0,4998.0,965986.048601349,718
2022-11-16,2797857.7302229526,2196.0,1031899.9142644353,992.0,4412.0,1110523.6106445005,684
2022-11-17,2626882.737424117,2042.0,1050160.7776358274,946.0,4108.0,1135056.2065875742,696
2022-11-18,3457449.797709718,2664.0,1146154.4019091115,1300.0,5394.0,1227428.8952891126,718
2022-11-19,4389813.742968854,3322.0,1205314.7963544682,1538.0,6778.0,1192261.145650377,780
2022-11-20,5016527.854568258,3198.0,1251435.6163499237,1522.0,6540.0,1226688.1881082088,750
2022-11-21,4360107.578592135,2668.0,1178961.9340127888,1258.0,5442.0,1132204.876225541,702
2022-11-22,3956263.5680085374,2454.0,1100339.1249239366,1192.0,5006.0,1054302.3881421527,676
2022-11-23,4065500.2859644676,2572.0,1209243.5653829363,1194.0,5242.0,1159837.0081387998,726
2022-11-24,3864680.7186683915,2732.0,1247415.1319370065,1160.0,5546.0,1221717.618434116,764
2022-11-25,4263032.9255631175,3106.0,1231003.652511979,1196.0,6302.0,1195104.0140069602,762
2022-11-26,3882445.370205009,2902.0,1113824.7913549403,1028.0,5874.0,1100208.6753950047,722
2022-11-27,3005267.288484776,2348.0,921205.7844247835,926.0,4726.0,886251.2761100858,638
2022-11-28,3119499.2828162527,2440.0,948697.5369013755,944.0,4918.0,887906.339512728,622
2022-11-29,3108093.639078183,2358.0,1012607.0333056637,920.0,4742.0,956423.5783986594,614
2022-11-30,2789246.283136187,2166.0,973773.7066280762,924.0,4352.0,921994.555774469,610
2022-12-01,3368115.1373707484,2404.0,1077265.608400723,1058.0,4818.0,1014828.6522450063,656
2022-12-02,4093923.2990335347,2918.0,1157753.2008104057,1114.0,5902.0,1091713.255266631,708
2022-12-03,4054625.232322821,2898.0,1226854.2201475871,1056.0,5842.0,1175951.0424107926,746
2022-12-04,3241769.461726346,2296.0,1163152.0595324447,918.0,4580.0,1128281.1097175037,704
2022-12-05,3389219.4485888802,2348.0,1153160.5731420068,972.0,4650.0,1118821.1331715903,710
2022-12-06,3337166.740309865,2416.0,1115692.4382972827,1062.0,4796.0,1088329.680333002,694
2022-12-07,3211602.6161354105,2306.0,1091606.6356658349,1052.0,4556.0,1071876.5872116236,686
2022-12-08,3426847.658681601,2600.0,1125857.0919586844,1082.0,5146.0,1101337.5535507326,726
2022-12-09,3541426.452462292,2508.0,1106750.7939437246,1056.0,5000.0,1079060.963744266,718
2022-12-10,3499754.5754593215,2504.0,1069014.298590389,1034.0,5072.0,1008256.3742848302,670
2022-12-11,2810604.858564578,2228.0,926433.247967426,1016.0,4500.0,865920.5110867165,614
2022-12-12,2886865.7419596156,2238.0,931468.9959189247,1016.0,4512.0,896502.3919832343,590
2022-12-13,2912042.503304566,2314.0,952234.9185624089,948.0,4688.0,916603.8555749432,608
2022-12-14,2526511.481812699,2006.0,913184.95866663,850.0,4042.0,884264.8385045796,570
2022-12-15,3983057.237948386,2382.0,1046798.1996581131,960.0,4856.0,995490.018460621,620
2022-12-16,4174038.283444276,2536.0,1170689.464765444,1146.0,5154.0,1133810.5734026872,688
2022-12-17,4821294.946636191,2782.0,1223420.6251833704,1190.0,5662.0,1173356.3652066994,676
2022-12-18,4125525.7709890516,2734.0,1292645.023339592,1190.0,5540.0,1253906.5971014507,700
2022-12-19,4118343.01083959,2738.0,1442132.1163424638,1278.0,5566.0,1394943.048532682,726
2022-12-20,4272620.271405779,2754.0,1463861.2438919349,1384.0,5594.0,1409817.8797892574,724
2022-12-21,3273750.9851546474,2206.0,1276178.4417157657,1260.0,4440.0,1272736.73827647,658
2022-12-22,3363085.0414091633,1982.0,1366778.0606894214,1272.0,4032.0,1360338.5642055275,648
2022-12-23,5034474.692598548,2910.0,1460077.6084400301,1674.0,5998.0,1449409.9936125411,698
2022-12-24,5814185.82056875,3254.0,1664925.8949577394,1904.0,6730.0,1670010.81765548,730
2022-12-25,5418987.742313921,3010.0,1669679.4756338089,1830.0,6192.0,1658370.9584144051,748
2022-12-26,5252745.524113617,2946.0,1687564.4834186872,1662.0,6020.0,1676701.8360134063,740
2022-12-27,5501521.797005091,2576.0,1934488.7986368635,1402.0,5194.0,2002096.2414202383,730
2022-12-28,5389739.827146011,2494.0,1893028.0989582827,1414.0,5038.0,1967172.673049354,716
2022-12-29,5350941.424016756,2310.0,1871920.282558911,1408.0,4672.0,1965351.983608774,698
2022-12-30,6376976.548165252,2968.0,2056104.301152438,1534.0,6022.0,2162059.8392694187,750
2022-12-31,6952155.076740241,3010.0,2069854.6119934109,1582.0,6174.0,2060243.749964213,734
2023-01-01,5195552.912153574,2508.0,1550822.4263411346,1204.0,5184.0,1528119.9521068863,628
2023-01-02,2876067.9368560826,1424.0,1162351.7209573798,902.0,2930.0,1173929.6858504906,516
2023-01-03,2159540.7668006816,1258.0,913920.0402580829,832.0,2564.0,918746.2516543813,480
2023-01-04,1816613.012353686,1086.0,791360.994379496,814.0,2176.0,799634.214882375,436
2023-01-05,2055518.8556192345,1272.0,834836.4446801727,794.0,2554.0,826909.4637466066,448
2023-01-06,2091467.647725953,1358.0,782586.7172691019,686.0,2754.0,760113.4861714095,424
2023-01-07,1852296.7015758462,1258.0,698933.8119324106,614.0,2576.0,695116.2159428066,394
2023-01-08,1243793.7196486655,812.0,610610.6912543483,578.0,1662.0,612885.3784033714,360
2023-01-09,1270408.8928613733,860.0,569799.8699045981,582.0,1780.0,559116.4030621017,356
2023-01-10,1206115.2287380607,834.0,567893.8557139912,552.0,1710.0,564354.0659484114,358
2023-01-11,1207166.1662766456,800.0,591384.1801134346,486.0,1654.0,571623.1507810479,352
2023-01-12,1165821.632940844,774.0,577501.0696946663,448.0,1620.0,558683.0507191339,342
2023-01-13,1209122.337492117,868.0,600875.8035950279,486.0,1792.0,582914.3581408472,354
2023-01-14,1157801.3736579067,850.0,567823.8079425617,482.0,1692.0,565343.9121977794,342
2023-01-15,1011641.9552068745,700.0,527352.7754591493,416.0,1356.0,520108.79391601466,314
2023-01-16,1033194.7793608189,714.0,533554.4227314368,408.0,1390.0,529653.3779239471,326
2023-01-17,1018000.7873528053,730.0,486679.5260200091,406.0,1416.0,496325.042246131,316
2023-01-18,943716.8976501239,682.0,475330.33417434705,358.0,1318.0,468293.2502941059,318
2023-01-19,1039600.0903675584,764.0,470520.3916646644,348.0,1530.0,453872.80855007214,318
2023-01-20,1196483.8483278109,900.0,471537.67048527906,360.0,1798.0,461950.1496173084,330
2023-01-21,1215672.4236365173,904.0,523569.4907076962,378.0,1814.0,514212.7994835163,350
2023-01-22,1146502.8264625815,836.0,512140.2451182324,394.0,1672.0,499421.86958358967,328
2023-01-23,951715.4581693019,688.0,504666.19500896666,386.0,1356.0,496956.6182887551,314
2023-01-24,963747.0077676653,698.0,482982.16230597696,356.0,1376.0,479712.7487544302,304
2023-01-25,1010621.068070296,722.0,489230.53249581443,320.0,1428.0,481590.46914509457,306
2023-01-26,1165144.3338562432,858.0,489862.16905871185,296.0,1684.0,498735.52845853055,316
2023-01-27,1195954.7122225286,934.0,491653.0729914973,298.0,1854.0,496665.41922632867,322
2023-01-28,1145650.9805190035,882.0,451038.86191608605,242.0,1738.0,454960.9800429394,292
2023-01-29,839652.2391512512,580.0,398401.68742356135,230.0,1140.0,396312.7937456344,252
2023-01-30,863277.6812633831,628.0,387556.0026051058,242.0,1238.0,377849.5537966505,250
2023-01-31,796374.2574780419,574.0,375672.69483164337,226.0,1138.0,360016.6448453518,232
2023-02-01,808106.2773160604,520.0,413179.0262454365,238.0,1028.0,392190.3767076409,238
2023-02-02,815613.9484935086,508.0,436480.8942530058,238.0,986.0,429656.238727806,252
2023-02-03,1010180.7708017864,684.0,459690.9052945245,226.0,1324.0,464856.90709955676,282
2023-02-04,1179582.5005745569,904.0,502247.1199708469,362.0,1770.0,507208.5741891594,320
2023-02-05,1051514.8183431672,796.0,496243.9700836915,348.0,1558.0,500441.4288286744,312
2023-02-06,799004.8364215514,560.0,451167.6040394741,304.0,1080.0,458232.05915731983,284
2023-02-07,779481.4347442671,552.0,416708.9441135078,290.0,1082.0,412212.7217546049,268
2023-02-08,910679.7110883422,630.0,481505.68972128065,298.0,1226.0,493296.8285092065,298
2023-02-09,1137411.7101902615,778.0,540937.1928974238,336.0,1522.0,548033.3716573296,328
2023-02-10,1233783.4390176013,972.0,568671.1973461261,344.0,1910.0,575233.0057846876,346
2023-02-11,1217300.1340991347,954.0,548960.8808531102,308.0,1876.0,554907.9924108047,336
2023-02-12,1170331.8355534016,802.0,541647.9722402337,344.0,1584.0,541118.5319336307,332
2023-02-13,1273716.3454652852,926.0,534220.1863506165,346.0,1844.0,534478.0257730752,328
2023-02-14,1353195.0344458825,950.0,602277.51346477,364.0,1900.0,596605.6108767135,358
2023-02-15,1428368.4206736668,826.0,656048.6226117541,368.0,1634.0,659705.6701868935,356
2023-02-16,1608424.8545349832,870.0,725509.0946496043,382.0,1730.0,721967.7762072015,372
2023-02-17,1558971.1145858064,936.0,720274.9792945978,358.0,1856.0,725580.3987955378,366
2023-02-18,1206321.0113619936,824.0,627859.6735957563,342.0,1628.0,629436.2575198135,336
2023-02-19,1064704.414643582,620.0,607607.2580182799,388.0,1220.0,598252.1592286063,308
2023-02-20,1240672.9369510089,884.0,592795.8495585594,420.0,1752.0,565764.5450362797,332
2023-02-21,1145890.0186422956,860.0,507415.94610360434,394.0,1688.0,500277.1783311091,306
2023-02-22,1067534.9077195027,818.0,465921.2971939733,350.0,1620.0,449905.6906954153,290
2023-02-23,934199.0223998192,632.0,473224.7166224919,314.0,1240.0,462665.0607312537,282
2023-02-24,973939.8994252426,678.0,462911.9978111432,288.0,1332.0,455634.3402676193,268
2023-02-25,860146.2245166912,624.0,419365.6495485666,242.0,1230.0,408364.72821795783,250
2023-02-26,659428.1978246642,418.0,381924.83834222757,214.0,838.0,377360.2631111111,224
2023-02-27,608149.16887002,384.0,378334.12058811315,194.0,772.0,369229.96383333334,220
2023-02-28,390796.03125802183,322.0,292866.28138836345,154.0,650.0,289754.3208333333,186
2023-03-01,556212.9084209444,366.0,340823.9196169356,194.0,730.0,336136.51029761904,200
2023-03-02,417803.0694423408,296.0,288623.84882284753,182.0,590.0,282441.43965384614,180
2023-03-03,535503.2204368837,450.0,284381.5060119596,170.0,920.0,276726.92498122936,200
2023-03-04,502495.720542337,440.0,269555.9729912449,190.0,886.0,271723.54879941116,202
2023-03-05,449863.21794509125,348.0,239978.94744642702,204.0,706.0,231311.28383333332,150
2023-03-06,468238.336174899,356.0,256124.74522794347,242.0,712.0,253760.08664285715,154
2023-03-07,380327.59481663135,242.0,255937.69291325982,218.0,480.0,251293.72166666668,144
2023-03-08,471182.6999121916,248.0,314503.814550299,234.0,500.0,295633.698530303,150
2023-03-09,634777.5765102996,362.0,326082.9227385247,274.0,728.0,313184.7923994143,160
2023-03-10,799333.0178198348,480.0,318952.6089424417,242.0,974.0,307661.4834658204,170
2023-03-11,876467.9723604635,506.0,341616.59779205994,246.0,1034.0,323709.09413790604,176
2023-03-12,756104.2713748486,456.0,326373.7600936267,254.0,918.0,326914.1773145177,172
2023-03-13,768631.8896446893,472.0,352930.1839724286,314.0,950.0,351519.5246459072,186
2023-03-14,778832.2538590326,466.0,355211.667188129,334.0,936.0,354963.56516111665,174
2023-03-15,624412.9366903761,354.0,323802.81985146826,288.0,716.0,326262.9655884671,162
2023-03-16,639408.1898500791,356.0,340909.3116817298,282.0,714.0,349527.9938842181,174
2023-03-17,840296.3091512906,550.0,365597.10066988395,264.0,1118.0,370391.9874504754,192
2023-03-18,733404.2896846021,568.0,288059.1809508061,206.0,1150.0,287718.8289883542,172
2023-03-19,554713.4114996338,386.0,266281.8320062823,184.0,770.0,267748.9565487506,150
2023-03-20,390726.30170641496,224.0,228297.54146858313,170.0,440.0,231237.9659047619,128
2023-03-21,351150.8331819337,198.0,207076.96257427608,144.0,384.0,209562.59066666666,114
2023-03-22,468320.3810243984,278.0,222368.82974974127,144.0,548.0,218520.41866666666,120
2023-03-23,513924.2876240066,346.0,247047.62975658572,166.0,684.0,242367.18481684983,130
2023-03-24,652778.4060339798,418.0,282179.15083689394,180.0,832.0,287533.1394330114,134
2023-03-25,632450.4488336219,370.0,267619.5258685822,212.0,766.0,274197.2486536477,118
2023-03-26,623286.6934090601,260.0,314818.2354337942,276.0,556.0,327427.97733333334,122
2023-03-27,627043.497244341,356.0,334349.52576469217,260.0,748.0,341259.8361375291,130
2023-03-28,561478.1660497171,308.0,353399.1187860215,234.0,628.0,344596.93702930404,136
2023-03-29,480667.20225042995,246.0,329664.83913612616,224.0,502.0,325852.5201282051,132
2023-03-30,448883.368558419,186.0,321656.1099453687,212.0,376.0,323776.19666666666,128
2023-03-31,560492.5378722791,268.0,349581.174007811,198.0,542.0,349611.53408333333,136
2023-04-01,535238.5955062396,308.0,296854.99079759,144.0,616.0,304518.9076410256,126
2023-04-02,683339.329634868,424.0,286843.33594470273,246.0,848.0,296280.64564811066,138
2023-04-03,785281.7635012962,524.0,341837.39409133245,282.0,1048.0,352059.18980964913,166
2023-04-04,708970.9484443374,476.0,328055.27252388606,270.0,956.0,340265.9801652047,162
2023-04-05,590081.8387361685,346.0,327537.3951228032,224.0,688.0,341652.5020555556,152
2023-04-06,925219.1272741263,520.0,434834.2588987568,362.0,1046.0,444328.37430519477,186
2023-04-07,820624.2220477324,472.0,384298.1823413437,348.0,964.0,367543.08431697934,164
2023-04-08,881731.1984521088,478.0,420894.05522966763,356.0,988.0,394340.554929777,172
2023-04-09,442977.030650824,160.0,340979.27890828217,156.0,334.0,318160.41845454543,114
2023-04-10,481493.50354189816,218.0,325760.32716395427,190.0,438.0,321999.09896934865,120
2023-04-11,408977.60220997606,206.0,279413.8191455865,168.0,396.0,295648.601302682,106
2023-04-12,364768.8495933232,190.0,251690.57116079298,140.0,360.0,270385.49558441556,100
2023-04-13,408863.4633662104,200.0,290868.5121178737,112.0,376.0,311256.984,104
2023-04-14,322715.45815042645,128.0,242622.7512464209,80.0,238.0,254607.87233333333,76
2023-04-15,264412.13617628877,140.0,161462.3900087795,66.0,262.0,173616.20784848486,74
2023-04-16,443927.7722087726,364.0,143616.2165849891,58.0,704.0,167160.6297202797,82
2023-04-17,566457.7281367518,528.0,148043.67686624906,86.0,1038.0,159524.13514635718,94
2023-04-18,414543.9845989011,374.0,127481.82373394918,80.0,742.0,128754.11316666666,86
2023-04-19,304736.0987381239,236.0,119558.29321085688,74.0,464.0,124542.35127156177,86
2023-04-20,289828.5164283539,232.0,115030.18503557467,64.0,452.0,123240.36575641026,86
2023-04-21,404312.5300280462,328.0,141944.87946656134,66.0,640.0,152795.06494444446,110
2023-04-22,399867.6891675038,320.0,134978.5770825538,64.0,630.0,144585.0201111111,104
2023-04-23,461061.8557045918,384.0,130709.3619285209,62.0,764.0,138137.91679501915,104
2023-04-24,431085.79074140475,360.0,141976.4221311052,82.0,716.0,148402.51868390804,108
2023-04-25,385689.7158587555,314.0,114161.53513812729,76.0,638.0,109492.65785057472,80
2023-04-26,352475.4706837975,272.0,114980.15888441422,70.0,556.0,110850.07651724138,82
2023-04-27,310127.07084231277,228.0,116747.3321647714,78.0,460.0,115695.82683333333,80
2023-04-28,387933.8913529516,302.0,109842.76113883841,78.0,604.0,110121.75583333333,80
2023-04-29,366165.45463887596,294.0,93693.37538875625,78.0,580.0,98828.12683333333,72
2023-04-30,177101.89753874968,132.0,76055.45612427517,62.0,256.0,81729.99338095238,54
2023-05-01,302831.8863570387,280.0,88165.44883896635,78.0,556.0,91596.52183687943,66
2023-05-02,292875.29243611125,276.0,81038.52942722387,74.0,550.0,83795.96367021276,66
2023-05-03,190432.08554184294,160.0,77157.50067219662,76.0,318.0,80098.62175,60
2023-05-04,250104.4258388787,202.0,77119.28674608274,62.0,402.0,80021.9437628205,58
2023-05-05,280365.0005017372,250.0,79976.53759623512,82.0,500.0,82435.39358333334,64
2023-05-06,267852.5300625394,236.0,79545.32849581426,84.0,474.0,77079.04691666667,60
2023-05-07,137831.57797390112,142.0,64640.25897222525,72.0,290.0,62076.13366666667,52
2023-05-08,265187.8341783707,292.0,68776.77991934387,114.0,594.0,67728.9691949717,58
2023-05-09,227158.29019280567,226.0,64747.94523250104,118.0,460.0,64551.72672294372,50
2023-05-10,312304.8826194528,292.0,79644.46182727993,126.0,596.0,78618.150245671,64
2023-05-11,386419.75522557634,310.0,82804.77799625759,108.0,628.0,80528.4972310504,60
2023-05-12,573940.292633462,462.0,110375.06037035043,78.0,922.0,111251.43045244625,78
2023-05-13,550272.309369422,448.0,105221.6088384507,62.0,892.0,106434.80195244624,74
2023-05-14,301057.6729880128,244.0,94272.4237362703,58.0,484.0,96005.35969379845,64
2023-05-15,209885.20569170357,178.0,86108.25834621365,56.0,352.0,88455.46333333333,58
2023-05-16,196053.7868892752,152.0,87393.43607747108,72.0,306.0,89847.78220289855,58
2023-05-17,142157.45288698183,78.0,87270.65739306413,70.0,160.0,84889.69586956521,54
2023-05-18,456486.772446798,344.0,114430.09980340689,64.0,694.0,104505.9605361991,70
2023-05-19,537142.1118524335,402.0,136116.52884083343,60.0,812.0,123172.72218455074,84
2023-05-20,509078.95851563866,406.0,113783.216394666,52.0,820.0,102325.99518455075,74
2023-05-21,236155.88211074812,170.0,97660.4893941006,44.0,354.0,85618.30352597403,60
2023-05-22,158540.21642903547,140.0,74977.66023221245,42.0,288.0,70245.67562121213,52
2023-05-23,104476.6255979696,98.0,64576.81420461571,36.0,206.0,58410.1295,42
2023-05-24,145577.76966398617,136.0,65687.76336418219,52.0,278.0,64240.770454545454,46
2023-05-25,372871.66243831627,320.0,78682.47034449341,86.0,644.0,75895.21975182863,60
2023-05-26,417047.9558743029,394.0,78253.04361839445,94.0,796.0,76072.55929728318,66
2023-05-27,410750.1120928683,394.0,73289.67854102452,76.0,794.0,70665.27166002827,62
2023-05-28,211592.0691843055,192.0,61950.41783695447,56.0,384.0,68319.89080952381,42
2023-05-29,219346.86358402192,188.0,75697.26126162383,48.0,380.0,73255.779,42
2023-05-30,200741.38989869462,174.0,69250.29021072442,32.0,350.0,67689.69733333333,38
2023-05-31,78602.65365431753,72.0,64251.49449776816,32.0,146.0,62928.60333333333,34
2023-06-01,144850.74958366246,132.0,81582.28949378764,64.0,266.0,79643.74394871795,46
2023-06-02,135348.45355845938,130.0,71034.69778152985,58.0,262.0,71985.29394871795,42
2023-06-03,100138.70713413999,92.0,37692.89676159233,40.0,182.0,38890.808615384616,30
2023-06-04,52993.713920819195,24.0,42951.0707358711,19.0,47.0,40368.41166666667,18
